address, symmAmount
0xe2055262822f0c6d49de2da8aa9d701b6bb3343d, 1037.90451360546
0x2dae6e78d91218bcfc7dcf57514c77e8d59afe21, 1030.06678909697
0x52556d7ecc58b3a0bb2824d9b6c06e97c138be62, 1028.36103527537
0x2446a644eebbe7207efe674e2af9f590b8438d93, 1023.62660006538
0x748e77b4bef9a0a1237d4bad2a28904287a3518e, 1018.8726279504
0xf7937f825a2aecdcb962925f12b64943d0b2496a, 1017.61657449192
0xde6656060be2d8bb5de63c479d7273a5d365084b, 1016.64725048689
0x24c71a40bc5bd067bbc578ec16664e43755a3c38, 1980.14119496525
0xec2401596a96ea66b63abe01783c5c05f7230cc5, 1011.60046306044
0x6852218b690ff040f120e81f747b251aa318895e, 1006.69439498162
0x649ca49192d1cbaf8aa3b08ceb73e694061cac28, 1005.73588981047
0xfc42d82954f7dfc11d6c4721ce3edc65bf3f42fc, 991.033672702153
0x0d4afc46abfadd813ece4a9b182636a814f95117, 986.881010366173
0x8094b966dad8a90376ee509c1d55dd126be88bdb, 1013.59611527869
0x664bf6057618ed5b51ba1b448e07f6659a9d70d1, 974.396581913167
0xf8a13049ccb0f4013d61be66a0737f9751e479c3, 973.897782844525
0x8492d0c4702b2b5ea36bc1c174c453bb397122ef, 1059.7051454983
0xcc1c1bb3a05dce14076ce2d8b864fad9ce9ad53d, 1462.98007499549
0x0a73ab0d8f6230e08f7572d8cb7a4a526e491e66, 972.65804572719
0xb0075e181007215bc343dd7d3822f872090f41e7, 7794.77151145036
0x61b8bf2ff70506ad203f66d3263962a1e5e9fb9e, 966.607403952756
0x4ea24aea956cbd26b188565f12e334989628d340, 12314.5933999269
0xb888bf7733a55ad2eca0b8dc03532ecc934c5d52, 957.833211676855
0x33631426077c380edb2fee05effae4e8f481b648, 954.153186053734
0xfd993896bb8bf7d01eb3b00b57210ae584c85750, 951.798043443775
0x8d5d1e376f04d7df27eb5e15d91be2a906cbc5d7, 987.379326084401
0x835c73f87ff45eca1d033b0a4d39c093eabdb414, 950.06426547824
0x83914ea0639ed5b7efd98d6b256ca0cd4fcedccb, 941.525522499692
0x91a0095fdc4fc37cc4d6108ab9b117863d740a66, 941.175657077735
0x65d495ba81aa01a03acbe7e2ac71b6b57acb621c, 940.495212048401
0x888888312770cb97bae32551e86ef74118a0faf9, 938.377722024368
0x5017c9a6417b069c63a50bf623c5f09511997c79, 932.387363878548
0xdef65ad8d16255f838e4c5e9ab25b0ea5425a299, 927.572340677447
0xaed1ffe46f5b6e14afdef764de436c38d38cd93f, 927.338806284862
0x009e544792473a21352c72a9f0d6c23d46180ab9, 917.809043247386
0xab9cde6b97fc31278fe1e496bcc96c157692c17f, 1320.15352321561
0xf33bfb4953021b2f529026bb391c9178b82ca194, 914.286561014181
0xcbb277cde0435c60568fff994bf05af1d9194d20, 1355.70879563189
0x26a3c81a2d71fb1f037598490d59206e518b092f, 913.213214979846
0x3e9b4e4db438c95b286185ef138f01570c7ed4a9, 909.807836168427
0x259beacbe3595d389fadd984acc83fb70ac994c2, 1424.7842661179
0x98b31c0744fbdeb098a948f8e20593b229450e95, 902.213485022587
0x2d1bdc590cb736097bc5577c8974e28dc48f5ecc, 901.948059816622
0x166d5385157eda0b3f0a2ffa39a46859017993bc, 905.07105256008
0x820f8494a7ed3083d5763ab27d3fe1b97f44fe3e, 892.243701111922
0xa3deb012dca06b12a7e9ae06738fccb4d39a6324, 887.57093614568
0x9851e0078c9d340887dd0b5902864711d0189c48, 876.552968597515
0x32bdf4755cd4fc1ad3d5a5a4234f437539eb0763, 873.965447475006
0x2c212401d5082a60862342c94dfb07d701794eaf, 886.876977008426
0x3610f6bf6145e98c967446a761a39942c7e6a6e3, 866.938568730616
0xcc7444caec9061e2b6225ddf6d76a775a2561d57, 866.22286807871
0xb11e0eb01284e853b9eed973c47205c707f41fea, 865.896033371082
0xe0fc323e27383142c7b5aa6ff643e7fdad28b093, 865.273222525142
0x3e3bf3f1ed8e270cdbf6fc0b553cbf126639464d, 864.211788065369
0xf4be30fbe71dec7dc6bb9030301edc7e19d6069a, 861.740439037277
0x0838788aad1019f364952d3dfa33a887cbe71023, 861.111437808082
0xeb3648865b1471996e5f65ae845f9eb9226b9a02, 857.945699528285
0x7e1ea6b5c8cebb536f3b74eaeaa6bc9e821d4b44, 854.410067910944
0x18c98c8e95b5ab538cd8bd16f062cc509e592005, 854.182696823894
0xe73338b403e5d3b2175b1752213aa723cc7fdb05, 853.917841213102
0xd0f8f9f68f13c7dfd1127c3d45573baaa342d4b7, 1220.90339283035
0xc81f7b9bbd22a92a1e8c6512ff18e7606c0d097d, 1045.17672151269
0x42a1ef5ffdaf134eb958814e443db9c244375c8f, 1125.8172072546
0xe02cfbd6d5cdf3035bad9a37b6141c1bf76a1b6c, 844.974463656054
0x16c36a06d86f2950bec0a4a2eef47578ce8a0cd3, 843.4873598787
0x197fed31b4b5825c67a46a9c530be7762fec9e6f, 961.675103979485
0xc426304f0479165dcb6b86a54f4ce3962ccfb170, 834.54096030282
0x7ff6579a90921c497680fb1660e86809f3a1c914, 832.886544395219
0x03b691cecdce1969a16ba829bde044a21107e928, 1287.93502947129
0x5d03a0b384aa1671101c7297c1118d36e045a9fa, 828.521576215581
0xefb03337242785249b73008dcddf617c3b354f63, 823.822078247139
0xaaac0c23b13b881b95b3da37ce3edd5a574acaf2, 952.45853096897
0xf92e99a22299af73fac89f8d1d1e171aafc6245a, 818.608084131649
0xed1e925a7c3fae940a721fd121a91fe3121a8361, 817.441084022394
0xf149fe1c2a103fddf08d73319315db90dd603999, 815.742580096638
0xf016e1b5bfa2a3523e6253a540dd63735a48c790, 1306.61625604178
0xea6987d7177572abdfad5455ff2dafe4aeeffd7d, 811.286366088368
0x7de97c7f76007ccbd9fec9917060552a88899bee, 808.094977793041
0xa0481524cc193d672f2d058efff4e0a170823f08, 804.375307333275
0xf138239edd2dcc997dd035537e306d5c9c45a1b5, 800.888140615225
0xcfee9503f43805e134084c8e62d48b386c4775e5, 2126.98358340306
0xd3227cdcbf618735009883195dae9a0fc708b1de, 799.857369823085
0x4ca311098aa1eec5180806bfe13605d3b062595c, 798.05066908226
0x529656620d914443405a55ec42ad0eaeaf0b4a2c, 796.16698255855
0x0342adf7f7e2925d7c4d69c951f042603ecde87a, 791.641995832387
0xb78a48658642e77942495f16993b94303c361661, 930.44820646638
0xce4b0b3e058a0daf340d6f237b38d8a5bd4ea9da, 790.152911116644
0x16e8eb1c8716a7f2a93ea3421c46dcfff55443ef, 789.957597884332
0x2162d991f68cb0991a1b726da341c04e128db3cb, 939.910752292864
0xb53472b833f464189ddb27662df2a0dc96a90985, 1389.67402987642
0xd4210d95d341721eca093265a3847a663aea79bb, 786.301876618086
0xec4354b868c993fb6b80ea488f86a81c1380da91, 801.601250709742
0xe5e6edde3bc5b122aa4be05ede1d569c68358945, 778.586843339905
0x71ffd2e7bd32e10db27803ccea402cb622584995, 777.150281190413
0x9e4962b56a23906ec0943d2ec6e975459fdd97d1, 772.050667610908
0x8c5c0328e50846382ab7befcca205ba52f57886c, 771.989169282826
0xd22ec7f4267e5ee42a962cebd7dbd8015718b9ff, 1000.21021146825
0xda1d9534bef3344fa5be3b644b767b349e7415c7, 14372.4494383818
0x4ad7a683208aae98b206f3117afb7b4e0bcb0ccf, 767.180362520481
0x5151e65d3537aef202007dc5f62d3bbdbd261073, 1807.95545711344
0x10376fbc611ba48b6b75fe39d5bcc855b0595624, 762.979891061077
0x344ce8b850e6a6e08b51fb8728af66c87a33b8d5, 930.440728376121
0xc2a82685c055d996ee1084b28f5a516d694e1127, 1294.52322823273
0x26fab83af0f1a06dcccb814fc39408dd83bb89bb, 1990.40097947157
0xca4ad39f872e89ef23eabd5716363fc22513e147, 761.828387914588
0x6297fa9519141edde9ea1c5274221db6a56f1bbf, 751.743582790376
0xaf1153b6dd24923028dfbd21f911acfc13fc3c08, 751.408146226949
0x7fe19c444093ea945d3be64cb37fd8e70dd19b8a, 750.007174210674
0x79385be94d360c06e2b6fe59b47cd37b758c73a0, 744.306986004652
0x9fc6bc0b70e2f76530a5861d3895d05811847ba2, 743.660199625983
0x88708ef1d75b5856b463d7bc6e98c2a8f6ba7bf5, 741.080844108717
0x80d8e5aaf2febd64856cf6eef40a6ce82e20c7ae, 740.06609233594
0x45910f3557750ea613d53238f25d52d566d18522, 734.252203839592
0x35c93067887e369a252f540be8130c971f97bfea, 730.768588181846
0xb737823b6cc796c2f8c8619aa451521f03b83ee1, 1242.83449396007
0xa3cd4b2785cb498bbfce4d867bd04e690087d12c, 728.794074073167
0x9946db6de376b0fbe569f23ba57af307a686af50, 725.670950116705
0x7dd430ee4d3251e0944e7f6ee72541312581ee60, 724.744418296979
0x2662e89796cb69a1c90a25991d1e28b12613d6e5, 723.632079566103
0x55f1fc00cab60de906ed428501578b4bd4b3a020, 728.453965919101
0x8186bdc6ae5ca1c84cca856fc3dbda2b4c36cc5a, 850.786440368281
0x830c59eac9c683dfb438839a72fd882308fb592e, 717.411875564065
0xfb32be7905cfb70aaf01ebc6bacc39af7eea80ac, 717.125150036284
0x4f9fd075dfcf1d540e3956ab1e8030dfae2e2351, 714.265738798147
0x7363c065438c6306a98fa65c359203890ad9c92d, 713.685198363639
0xe7090015768ed8f07ada91bded606f3bc44100b4, 712.036541812873
0x2bc87addae195da271c2cb6f773cee647aeefa60, 1008.48332010473
0xb38ed5261b999667a8f92c800843d3632fdb141c, 1373.39394706121
0xa3be8a594ba2fecda4ded5964688595826c6226b, 916.935915326612
0xecf1bbfa6c85e86f715318fdef4716f716de16c2, 704.2024968216
0x1bd9e9303d73168100149fb3fba29ad902d1db4f, 702.709229342438
0xf5b1d2df48eb2473323c99343ad0878201f4604c, 702.634177497813
0xfcf71bc52b26d913d6be7a7df62c558fcd074a66, 697.112505918234
0x14b739feb75cfccbef2d021fc0b3571a975745e2, 696.75192006892
0x66700d841ac51acefdcb56cfdc549faab0b99b2e, 1433.45386364254
0x567f65992ea5586f917197cb2680dcbc76b751de, 10745.8602999798
0x9a4d392edea94ff73f0452ab482a0437eae9cad3, 1985.50408021745
0x35de8fdce31858b974e831ad9e4ce4e6c9870c23, 686.142154352769
0xaf3762fb30646156682c3bbf60f6e8e4c71cc67c, 681.288192557705
0x9a74e080ba4139b087223f6b9d6bd14124454583, 680.118782103921
0xe60b2ce34bc4c118f373197050167489083679d5, 679.814942908798
0x578561c1a3bb34d69b970df4b1948f5779338905, 1449.22137511275
0x5c95a4c6f66964df324cc95418f8cc9ed6d25d7c, 2558.36142088857
0x98289029b0d4bb73ead9eb1a3300ed724fcf6779, 907.881184722183
0x8c027b65e3f8cf6b08774b020453fa1e2623c88a, 665.216608145597
0x3feea98d2181c531bc0b13b111fb68108deb6316, 1284.72267285125
0xd938722718f97f717297efc904232ffb9df919b4, 653.48318161922
0xfd23c34a299282d0a1562e25b8b85d5822c25e13, 653.126386465719
0x2ad59af73f98e99f96dae8c6f3288a1f221726fc, 652.619679484988
0x0199e41cb316094400d4ffed077ae27bcbf9c506, 649.964116035376
0xa064b34dc0aeef23e48b400dc4b0a3f940b55865, 1492.17880542061
0x79d3ec8c72168213515591a0bdb0db70f11df4be, 649.342919656876
0x49ad3a2d26c441e1b93a99f349dd5e4f34c696af, 648.076145522904
0xd613c840caa8eb854abfda79a4b709aa2ab8e620, 646.035695266031
0xc9da0e0236a84b5bb4cc05558f5047d3123c9350, 645.778519028552
0xd3fab52a0c93346f23a9b9b24fd45ea0b8dd3420, 674.113612003544
0x39ed02d2e43216176c683a30aea907995b615a68, 644.393391220607
0xd13e4c946a2a6fdd8de41fae9fb7563f1460d8ab, 836.707641175195
0xc0bda4d636500cbc47b1442dcf37101705ec6e90, 673.703496792377
0x52a7da086fa3ef404af4ae7231a3d64b6a173cac, 638.527895992319
0xa592460ca42709c8ce12237d1bc8f446c511b45b, 735.807002504854
0x45e91403ac82d058f177221fabb09d2d2815890c, 637.369685188918
0x1454ba023bc2ca00bcb6288a051bda335f3762c7, 634.026226657038
0xd38a26444608a8d191d8305d34870b0d907e0db5, 631.439065473887
0x8037e9af4db8210b9de5a1abc4fb75a6ef78e3ac, 1199.52234752861
0x82984a263c8598738e7f64f2d94399f2c7e2f14c, 739.785395657153
0xbd9c944dcfb31cd24c81ebf1c974d950f44e42b8, 1501.20196823138
0x3720302e025cf81c8d18ae98dfa44eae665e522c, 627.264255598079
0xf44d98220c8a71a3bf729cb13fd9fe6f7f9fb022, 626.261286058133
0xa39054d385f688ee638d6af321110a8c1c0bb592, 740.963236044337
0x735cbcdde75b1847c096e156f7bf33d9843dfbd4, 624.932184725093
0x4ffc1095d4732b7defd67d0dce40df0814261f5a, 621.200440475959
0xe16e69bf5c4c210981923b61aa1568af00591196, 621.037018736042
0x168137b4de09d37c7ca991eb98ad85b695b955b1, 620.367849632719
0x12abfd58985bae3051d75c9e04ec3dac263d0015, 620.225509058691
0x70d34a109df594a3ac74d31b586f6c22673f092a, 906.40084831921
0x83bad39f067ef72e354f2ea9d318eaad381a7f15, 856.984265210911
0x7d2a28cd622bbc1c049187b5eef7888953b3e101, 613.893945341451
0xe16f606d460fc83edea26a9b1ffe6ef325fabf45, 613.334999048541
0x6702dae75c8a1ba0d241bae61ffda7b30b656973, 613.241379669202
0xa417100ddcd35787e6c0598e63db45ef5ecca567, 613.187607770281
0xd7343021558a119d4201751e24dd51c7225d4249, 612.714649971131
0xb8e0ec30624cbe59ec3e723d9eef7c4120451785, 610.969047247594
0x8e70e8e2ddd5404b12fda47c49ca4b9b5e4af04e, 608.812226431109
0xed336a644bc4fbf68ab4d49e050aa6142d1bb99e, 606.242545890315
0xe173f4b703481f41477197aa1d49fb6b9322364f, 606.141816332781
0x71a76244151fa724fe9216a0e45cd4de106a133f, 605.246786767794
0xbefe814237db8b947dc581366551e8b813327d36, 604.410824130045
0xdf2cfd226c96c23c042f2fad5067991136f83c17, 604.174615462656
0x5ac6618dfec197b19dbe9fdf96c798e55ea3443d, 601.110797537306
0x706e8a1de4f372df952e26f01b6b7611b917bd2d, 889.623760520745
0xb269c1e970fabfef968c27ce7eb2e54703d49e5a, 1356.5429381708
0xec87ea74d2945dc6d571b0570e6ec2886385efef, 1217.82672887654
0x3bf1c2b11e6893b7451712dfcd38044a44bd85ac, 593.273119573406
0x2d53114198627e085cf2169b316738b8a9109c83, 588.231751288945
0x6ca6a13bc36da3b89faf86aa383593e5ab52324e, 586.982643054014
0x69cf09b155f47bc987ec25180d06a0ec2ef0a079, 586.815018783155
0xde0292d45ea788ac51699c7bd5e3c08017a622af, 583.047628444751
0xd3c53f889894226707f1410bdb6ef6819ae4a3ef, 581.590831423001
0x4832606179a3506f3e64c1b04dfbe3a13a55d0f1, 581.239806090801
0xdd73dc606a8a4f48d65fae4fcdcfde5f2069851b, 777.98443276958
0xcf9d75350579e152787791d9449128c461c2ce95, 580.790529610647
0xaa2f488869b66617add177f054934d840eef304a, 578.214114163988
0xdb4e664e5ad83470eaa81ee85445a59004b15c18, 577.09652450203
0x27b0cb0aa9ff4f7744e44c596c86dd8144fbcdc5, 576.316849480446
0x0b2c936f7db8cd60864f6e336fb098c9e5641a9b, 609.219202364442
0x0950f7b1d09caeafd0ab460e7883b04c40dc429d, 572.989098595379
0x445130702eb79291b597c98386b2e7b6d7bb26b1, 572.624077660346
0xe20c56fe5b69f12e1478543f17c783d0d4759395, 572.560801582269
0x9397a807a35374e56b7b1c52c0fbc251359829bb, 569.970535890369
0xeea6b895f8981051e5a44c849018166f99147fba, 569.886876368964
0xf7d48932f456e98d2ff824e38830e8f59de13f4a, 569.354197814599
0x17402e49269f3dc68696d6a4ec2884fab83bc80a, 569.256896518687
0x87f4fbfccc34ff330d641c60a020b738817bd290, 565.737260480285
0x0acbed82644924c59fd5f066d8237e42d3f2d331, 565.642116273473
0xf0a99a0f260474e5930f370cf04d48c5d6fa0a00, 563.851734372868
0x58c54af353db01fde14d8feb09e8c4bda1773d2f, 563.182112450632
0x2d8fd22c1981e6262a6e60a11fcea55884afa300, 562.947422956566
0x0c83599a386487b1d1ebcc094e7540fa8201e05c, 636.17062800023
0x18540d7f37179e01ed80e22375e2ccfb10191b7d, 562.097116290221
0x0ae0670acc7a0b8850132ebe3cbb43b7bbf92b11, 758.063112439419
0x26ee053134eac5dd53d57528f882d0755cff57ad, 1316.63054762387
0x2df384a40332a785f9457ebd013395eb4d4831f7, 721.698053506854
0x4623c7e299e90f2c6def8508746c635bc17f7cda, 557.78899794852
0xbeb98a87371674044776c2df1de1e9a12db5f5aa, 557.785947664986
0x3a233ef3bd1a6439a627614996888d389dcaf242, 556.941030647031
0xeb0a1217318fe2dd56b7dc39781e1824f8d16e39, 556.73701480541
0x04e8c63db96d4a045d9571afc24a718320eb2ed0, 804.752544245894
0x0b33f44aa8cde53f4ac3bc427cb80ae1c0dfefd1, 549.837126444537
0x10ccd4136471c7c266a9fc4569622989fb4cab99, 549.000657346356
0xfcf7b861b033a88fd9a843db79ff5e5ff8b719c8, 547.243707395111
0xf54c03ba6d25cbc7c2db0388a700c19a01f77985, 941.457738152664
0x19b5a9866a08a30b3cfbb7b36b3796f6ba104bb6, 536.266538859608
0x9ff1f0fb80e7c2c7fb1891dc0b4f6b7081d9646d, 534.47859769506
0xad9a89e66ba5c1af450a304829401cb5545b92bc, 534.037183941096
0xcef00595a2377e2239524106e6117c8599ac6455, 532.22074160352
0x0cef7feff37208e1295ac6537445a9b5bc566fd5, 855.603893676302
0x5a2f17ca66dceed4c21253af1663b5db17b066dc, 529.712019447436
0x61c4a9107de33e75ed6fe29550ae2cc29ced2264, 527.966440217032
0x84c2d3b81795879dc674bcdf51e2a3ddf9a9276c, 527.837393897977
0xf0c70486290e1d4a57cdba4577a7483720c042ca, 788.817506654567
0x44e3daf6bfa2905ea385cc56a4324819755b8fee, 587.944016946397
0xea0337dc3458ae2481174d38034b1c0d12154eb1, 523.149447252613
0xc145414460edba004827e34c9eec61eaccdce237, 518.194586926258
0xe40e12370186a20340117f61ed73f435024a6f88, 530.688532886864
0xb7519d9560ce2ac9fe9090315b6f0641c9e3817c, 514.491351775745
0xfcef95f24585fe3e99c85ccf17dba8e3d1cd36b3, 1757.74998275815
0x6598b811205f45e715eabeb3e894678414193f0b, 513.260626503034
0xbed4956d5b24390fb26a9047026cc302786b2d43, 512.888095130793
0x2683850afe34e173e11a379cc1043c141f104034, 512.065111263532
0xca034d4438719391b5e7589242a36ec535ed6836, 511.886496026843
0xc58081ecd67949f8aceb1630356551a79dc53202, 511.495870578679
0x6d2948766222508ce63be42ed60361640f42c611, 876.409321882654
0xf7d1f55c154246cc144298d3a92b9270f24d908b, 1012.80621300817
0xa53efdfab1ef17c9b1da48d9f2e9019ee6afd7ce, 752.141381788134
0x3d8da20178457e9d5b1691acb79fe1013b4c23af, 507.441316496221
0x39a7119891774aee136513affe3b835bad3d3603, 631.846529849675
0xde63ab558078fe7bc22c7fe2a497dae2ecd0268a, 502.445292606209
0x36856d89bb823221354960af7699c4dcbc091d6f, 501.479838089961
0xe5bc072343d489b6c2fffb0f9407a8c5cda99ea0, 499.141631472643
0x710cd59ac16e1d3bb962637112d122bc6ba19a55, 1157.43970411367
0x5cc4370c58f3e6b555591a684eebfe0bb542cbb5, 712.447202892257
0xa6e2dc44418f5ad213c86db4dbb203a59d13c49f, 658.491764078398
0x9985109b323ff1609ca76b7d63ff5800c19be28c, 493.155849813892
0xfe49bd0d18ea860c3f1e84c330871f990f64d209, 544.981227492179
0x7ab4ecec18d08a98ea4c032944490ec0a1f1a68a, 491.963371597402
0x78ad91e6f47e7697d4b8addd73fba6a7f23a7f5b, 491.506050269325
0xa983723ed60b541ddf896711f271b5bf462c0c23, 5166.34844166236
0xafe2b51592b89095a4cfb18da2b5914b528f4c01, 490.737366837004
0xf6464ddbaedbff148f6bd0ecb56d54ebbce65ef1, 490.648791254566
0x55956aaad86b318992e7f6dbd8e41923f6829606, 489.544392912957
0x80c6e17022a42f0d03a63e3facadb32585e2915e, 488.513189281733
0xc65e5c73d18a893358e9b00c7d23b75151effc0d, 488.197526447198
0x117e1dc8c0e23dcdba18d4f662449dc692c9215a, 487.69144605188
0xfe99cb7011e55f1dd8c376f9134e24ef8a10b14d, 539.197813813104
0x4c2d7e129568a133c26ea3e73fa5a230805af0a8, 485.432325314265
0x78c4a6cdddcf24912e5ddf2147c7f20a21b87746, 933.88894989562
0x201f948e98513abe8dc70047ba98a050fe67e9fb, 484.963375725858
0xbbb5db1b811acd73e900253228d481918225110d, 484.539490877776
0x0a0866f55fbad6248fd87bec75330998a53175ae, 482.33813976989
0xd1b59ea4671e1d3e6cbf5d6567d1c0ddb1e7dd11, 481.407529400949
0x2e7935aeaeb0b322ecffb11afb5787af23181001, 480.025817627915
0x979b27d1c227d016d3e10352997145f203372973, 478.783182316767
0xb3d1e41f84acd0e77f83473aa62fc8560c2a3c0c, 537.496711333114
0x7914bcfadfe8a1aa985a123d848570f4b0e03326, 475.440026555137
0x5377dcb0f10de5a6810fbda1318adbf7cf0eff8b, 475.305886584748
0xf60fd90fc72e1eb4d2054a24f5dcf7658f166eda, 474.746100953104
0xf46ca6840b2bc912743c5cbaaa5088033f6545b0, 479.689093223916
0x8d944e937740bdeb8373a1fe0512af0d278df370, 473.94417638891
0x97e2c6eae6f140c56f7b0f2a252d362e3d1daf6d, 485.143683967361
0x46232cbdb0512ca7b00b8271e285bf8447f1330b, 626.441805746063
0x2bbc4d5b14a976b6bcf44b9572d11546a5fdf7c9, 466.441067077776
0xd595710aedaba1d2e18bfdbab46ab796664c6d89, 466.432833447449
0x7c8da84c4a4b4ba9bdad65332c6fd46bbb04b884, 1143.85077795901
0x62653a7790601fbb7c70307160c721827ad31a87, 465.139947184401
0x482abc7795ccfb657dd09c9f0b67312f4eccfd07, 464.314858007897
0x7e8269f9498cf4cffe83e5575679988bd0568f59, 462.28506382748
0x2eb3998b881461f5389c271141142e3d6305b3c8, 461.418351345482
0xf81ef1e018174073adc0de358a002573138431e9, 459.966750110635
0x9e046e8ecd208bd3f0d016bddbbfe27cfc0b2405, 459.310961958177
0xbe0487de2169ed70320076eaef38284143289468, 459.284290679578
0x59f0b3e99aea21c6dea9ddbcc77353bc6a64424e, 985.973658910577
0xbf8474ab897697d2b8171331290aec812ab6b710, 455.642823271387
0xef139bada91f0e165b4e64f313b2ec1f263c51c5, 452.326849703551
0x7cbb8e9080606e6c37d6d8bdfd9b852922c18cdd, 1055.82892272679
0xa168a22a211a824a9698b2a4af28117c0ae89d15, 449.629806519787
0x8c62dc26d95f854812592200226878fd792093e6, 449.621816728858
0xf0c4fcdd2f7859dc309c90d35aca0b53702d279e, 448.990523553943
0x7cc2e3cce45ba98007d3884bb64917483bd4a00c, 608.736711848628
0xc4f98eedbc23492f30c1f72fb82a3ee31478da64, 446.65931196903
0x010c80f6fe9297b634634e8408f5e7f740e4767e, 444.743529625387
0x33af2a4745a1dfc2268f0d92438fc732d35928c4, 444.07722028228
0xc978e682cf8d462faf0d1a6693c72f119a4fc2d0, 442.541317596071
0xa1fd6676e6e404f6dc86e2947f2663bd6727c277, 509.215682176077
0x74a5b346f2cccf06e2127eb6680389e7d8953c80, 725.603171620077
0x54de3845f8e611bfdae4de69145859532606b0eb, 438.533287068514
0x772f02d96a8baeeabb2f1d5f8f0250f44df76e91, 437.217212540385
0x752a3a162476c4024f437b725695fd0941c88218, 546.596077248981
0x29d5197ed660583831812121fe1901b99d12e1c7, 434.986138932989
0x79c2ef5c2b74a73c9972bb840a3fa965577e9efd, 434.314899936135
0x574c794d3b07a2931d7de81a81419b11f6b89a86, 429.745054418824
0xc2ab0f58f5dc7e3b9c643fc41c42bbb00946cdcb, 429.558567337393
0xb2004d0993bb33c4f7f7fecc20fc61f6fb6d3ffa, 428.395757840335
0xb6d1da5382bc2aa23e1b8bdef4608815daf3a991, 590.068968374972
0x620934f6d0d6bd7b0666fdc5afc7312ab5d6768a, 427.138157350661
0x072c6efbd66cf86e01c36eb5df618b0dd5bc7f04, 425.941598512593
0x89dade90e831ebef4b1a1c5acd9fbadd0a2dd51e, 614.973278642188
0xc77af6a864816a6cc278c43487849a50c7bc6b83, 425.548560177933
0x2c9d7855dd7257f0d9010848b3913a20ffb9638c, 425.216340260385
0xa854e921266b03012fa5a6bb58eb100441d8f306, 632.313563930311
0x11f53fdab3054a5ca63778659263af0838b642b1, 424.259340799018
0x05450b2080571b55b575a90a62aea23100e137c9, 423.038504003856
0x35475b611298b4787cc2fe96b6b5dd744b6b4a11, 543.117258524697
0x81e08a728ecfdbdfc4f6b975abffc80c1ab47fef, 421.533989344529
0xa119e544569cba0daefea99b44c4097f4a2825ab, 421.083758616121
0xd97d42c679e4b67e0caffcbc07183ccdd403216e, 417.743616117411
0x85400bd71e1a94802e6c9ead32a6f79b74b6d787, 416.163687682087
0x3a260f32b32e21cd21c8339d0b6300712cf9f31c, 413.061425977258
0x87119d254ac74bf2e48d44178cfe4e146d623be6, 412.127758258608
0xb0c6ce2cfd7c590839939564ad5ced1de270751c, 418.05079131324
0xf395c7c8a156cde28991ae546cea12d759c22302, 410.760707570383
0xfb05baf6921cdfe599f2bf5aa0e32ed5caca6da5, 410.353814923875
0x04f86e0acaf772e97292f7295d8201bcae290e77, 409.223048841979
0x9785f0bc34ce7b974da0f006890f23d3a54bfcef, 408.667779264403
0x1eafe36588fc3d2140e979dd987f01feecc4646a, 408.416267357567
0x81f6218e3435b54ebb2f6eb35ff54590aea553ad, 408.046531272101
0x5f4cea6bbaf0650455b0fea471ca2a6952306108, 407.505988679098
0x4c689018d571302001ba9e41cb7c1546fd0a434b, 406.747932467175
0x614d070f2b9d47a72480aa07da20c972a607e0de, 404.839336685127
0xb7bd056f7a9bc8cf9d196e8292cff2954cde35a0, 404.822464527511
0x3ae3b9372f39990c556ee348424745095fa02814, 403.613879425305
0x2a9e0c195bd235e7eed5c8b6a52857e59bc2733d, 397.19600452758
0xb1c7b4e640aae5ebaf2d21fc6bfca9ae20831bf8, 396.493313181498
0x1770c692db5f54a642f7f0b96541e92f37fd7454, 396.396478465672
0x87b675e9219a3b870df51449268b8c8c2241bf0c, 395.561654560815
0x2d698a1a0a0b4ab429516c0f3f0db6c591e7c91f, 394.156257582689
0x1ddb98275a09552b5be11e8e3118684ed6a809fc, 849.037324326645
0x23e011b9fda5c65e5b15a2a5904a650de9ff4682, 392.054796689899
0xc8140898c69c396a946a878b49b856b6d0be38c2, 487.71104703462
0x9fba5259a1a4654212849e87cfdf5b28d5bbcb5e, 819.628117108487
0x01ce4a4cf0a3122c2b51a56d26d7469f6ce213e4, 390.947233016199
0x186a0ede279bb1e46fc383d990635d32dda655f2, 390.702507882832
0x502184ec6a3f804c3a329f0666530a14e63d366b, 390.497306152664
0x27d96c78e9ab4dd284222a1b1289f6660cad4c04, 390.137250573721
0xdbb44b6d0be608cc53b8b17407c583996a6319f9, 455.755553624981
0xf6b492b6a710ef7c1bf22e94231dc761c958e939, 388.079653604985
0x0e8b0cdf27b9dd2ddec656ed31bb086b8aed495c, 388.074489613367
0xe3f70fdec23aa250d0ce5c8b810a985202aaa583, 387.813024998647
0xbf060413ec93441e176d2c2bdc887d8805f0ee16, 395.265387639799
0xd060f80c6f2d5882bd0b3a83a24d9b355b086063, 384.493234006422
0x2885a90eb8c21c16283cde3beb5bff80a163dd8d, 384.231304253034
0xc07c56e8df0ec6e82d38f708037df9c8700891bd, 383.071119721344
0x51a1476c2c4bc15b72a705b734a2ac0a9e99e71a, 381.195228493426
0xb782a708d1fe6a85df1f6a92b278c5485332b913, 379.33031567896
0xb9fee87ada5100e29afaad51a2c60096010154c2, 378.163716407763
0xfd40f139ba1a2163d9ad9c53943dc71f9f230ed8, 931.636959486717
